timestamp,hour,is_peak_hour,total_current,current_change_rate,overload_flag,main_contributor
2026-02-07T16:44:07.392859,16,False,10.44,-4.85,False,3
2026-02-07T16:44:07.420078,16,False,17.23,6.79,True,5
2026-02-07T16:44:07.452913,16,False,11.46,-5.77,False,5
2026-02-07T16:44:07.485907,16,False,10.5,-0.96,False,1
2026-02-07T16:44:07.519678,16,False,9.56,-0.94,False,2
2026-02-07T16:44:07.550946,16,False,9.36,-0.2,False,5
2026-02-07T16:44:07.581672,16,False,10.23,0.87,False,2
2026-02-07T16:44:07.610940,16,False,8.01,-2.22,False,5
2026-02-07T16:44:07.642672,16,False,13.01,5.0,False,5
2026-02-07T16:44:07.673303,16,False,10.24,-2.77,False,2
2026-02-07T16:44:07.704460,16,False,8.03,-2.21,False,1
2026-02-07T16:44:07.734614,16,False,7.13,-0.9,False,3
2026-02-07T16:44:07.766036,16,False,8.47,1.34,False,3
2026-02-07T16:44:07.796856,16,False,12.45,3.98,False,1
2026-02-07T16:44:07.828156,16,False,9.15,-3.3,False,2
2026-02-07T16:44:07.872169,16,False,11.19,2.04,False,5
2026-02-07T16:44:07.919128,16,False,7.36,-3.83,False,2
2026-02-07T16:44:07.976532,16,False,14.09,6.73,False,1
2026-02-07T16:44:08.027506,16,False,8.38,-5.71,False,2
2026-02-07T16:44:08.072221,16,False,8.46,0.08,False,3
2026-02-07T16:44:08.111692,16,False,9.05,0.59,False,1
2026-02-07T16:44:08.149272,16,False,16.89,7.84,True,4
2026-02-07T16:44:08.179116,16,False,8.58,-8.31,False,4
2026-02-07T16:44:08.211728,16,False,9.2,0.62,False,1
2026-02-07T16:44:08.246115,16,False,9.63,0.43,False,1
2026-02-07T16:44:08.279932,16,False,9.8,0.17,False,2
2026-02-07T16:44:08.314475,16,False,11.32,1.52,False,1
2026-02-07T16:44:08.344684,16,False,9.8,-1.52,False,3
2026-02-07T16:44:08.373654,16,False,9.93,0.13,False,5
2026-02-07T16:44:08.401189,16,False,11.66,1.73,False,3
2026-02-07T16:44:08.426069,16,False,8.37,-3.29,False,5
2026-02-07T16:44:08.449550,16,False,9.08,0.71,False,1
2026-02-07T16:44:08.475411,16,False,9.03,-0.05,False,2
2026-02-07T16:44:08.505872,16,False,10.14,1.11,False,3
2026-02-07T16:44:08.537842,16,False,9.33,-0.81,False,2
2026-02-07T16:44:08.568147,16,False,7.5,-1.83,False,1
2026-02-07T16:44:08.594091,16,False,9.85,2.35,False,3
2026-02-07T16:44:08.623989,16,False,7.99,-1.86,False,5
2026-02-07T16:44:08.656783,16,False,7.95,-0.04,False,2
2026-02-07T16:44:08.688374,16,False,8.58,0.63,False,3
2026-02-07T16:44:08.716254,16,False,13.41,4.83,False,3
2026-02-07T16:44:08.745880,16,False,10.13,-3.28,False,5
2026-02-07T16:44:08.777001,16,False,9.38,-0.75,False,1
2026-02-07T16:44:08.807707,16,False,12.8,3.42,False,2
2026-02-07T16:44:08.838880,16,False,7.44,-5.36,False,4
2026-02-07T16:44:08.870449,16,False,11.31,3.87,False,4
2026-02-07T16:44:08.902416,16,False,6.64,-4.67,False,5
2026-02-07T16:44:08.932501,16,False,9.04,2.4,False,4
2026-02-07T16:44:08.964488,16,False,8.58,-0.46,False,4
2026-02-07T16:44:08.996139,16,False,8.27,-0.31,False,2
2026-02-07T16:44:09.028563,16,False,8.03,-0.24,False,3
2026-02-07T16:44:09.058517,16,False,7.75,-0.28,False,5
2026-02-07T16:44:09.088928,16,False,8.71,0.96,False,4
2026-02-07T16:44:09.120161,16,False,14.9,6.19,False,4
2026-02-07T16:44:09.153355,16,False,11.25,-3.65,False,4
2026-02-07T16:44:09.185458,16,False,6.91,-4.34,False,1
2026-02-07T16:44:09.216206,16,False,11.01,4.1,False,3
2026-02-07T16:44:09.247491,16,False,15.44,4.43,True,1
2026-02-07T16:44:09.280184,16,False,8.87,-6.57,False,5
2026-02-07T16:44:09.312964,16,False,11.31,2.44,False,1
2026-02-07T16:44:09.343150,16,False,8.98,-2.33,False,5
2026-02-07T16:44:09.371961,16,False,9.03,0.05,False,5
2026-02-07T16:44:09.402809,16,False,10.43,1.4,False,3
2026-02-07T16:44:09.440243,16,False,9.89,-0.54,False,2
2026-02-07T16:44:09.482597,16,False,8.83,-1.06,False,5
2026-02-07T16:44:09.529237,16,False,10.28,1.45,False,4
2026-02-07T16:44:09.569407,16,False,10.76,0.48,False,3
2026-02-07T16:44:09.600239,16,False,7.78,-2.98,False,3
2026-02-07T16:44:09.629537,16,False,7.06,-0.72,False,4
2026-02-07T16:44:09.656896,16,False,8.48,1.42,False,1
2026-02-07T16:44:09.686511,16,False,11.41,2.93,False,4
2026-02-07T16:44:09.717916,16,False,14.77,3.36,False,3
2026-02-07T16:44:09.746461,16,False,10.85,-3.92,False,5
2026-02-07T16:44:09.776079,16,False,7.69,-3.16,False,4
2026-02-07T16:44:09.805172,16,False,9.54,1.85,False,3
2026-02-07T16:44:09.836277,16,False,13.38,3.84,False,1
2026-02-07T16:44:09.866604,16,False,8.22,-5.16,False,2
2026-02-07T16:44:09.889593,16,False,10.9,2.68,False,2
2026-02-07T16:44:09.911085,16,False,7.27,-3.63,False,5
2026-02-07T16:44:09.931013,16,False,8.19,0.92,False,1
2026-02-07T16:44:09.949713,16,False,10.46,2.27,False,5
2026-02-07T16:44:09.969144,16,False,12.71,2.25,False,2
2026-02-07T16:44:09.988448,16,False,6.96,-5.75,False,4
2026-02-07T16:44:10.008951,16,False,10.67,3.71,False,5
2026-02-07T16:44:10.032167,16,False,9.8,-0.87,False,5
2026-02-07T16:44:10.055001,16,False,7.57,-2.23,False,2
2026-02-07T16:44:10.077932,16,False,8.69,1.12,False,1
2026-02-07T16:44:10.100797,16,False,8.18,-0.51,False,1
2026-02-07T16:44:10.122596,16,False,6.05,-2.13,False,3
2026-02-07T16:44:10.147242,16,False,8.28,2.23,False,2
2026-02-07T16:44:10.170771,16,False,10.0,1.72,False,3
2026-02-07T16:44:10.192076,16,False,14.38,4.38,False,3
2026-02-07T16:44:10.214749,16,False,8.67,-5.71,False,5
2026-02-07T16:44:10.236890,16,False,8.88,0.21,False,5
2026-02-07T16:44:10.258973,16,False,11.1,2.22,False,4
2026-02-07T16:44:10.283253,16,False,6.63,-4.47,False,2
2026-02-07T16:44:10.308278,16,False,6.55,-0.08,False,4
2026-02-07T16:44:10.333079,16,False,12.22,5.67,False,2
2026-02-07T16:44:10.355463,16,False,10.13,-2.09,False,2
2026-02-07T16:44:10.377341,16,False,7.75,-2.38,False,2
2026-02-07T16:44:10.400673,16,False,11.09,3.34,False,5
2026-02-07T16:44:10.425595,16,False,9.03,-2.06,False,1
2026-02-07T16:44:10.453504,16,False,8.0,-1.03,False,4
2026-02-07T16:44:10.481353,16,False,11.06,3.06,False,4
2026-02-07T16:44:10.507356,16,False,10.78,-0.28,False,2
2026-02-07T16:44:10.531931,16,False,7.18,-3.6,False,4
2026-02-07T16:44:10.557850,16,False,8.58,1.4,False,1
2026-02-07T16:44:10.583695,16,False,8.03,-0.55,False,5
2026-02-07T16:44:10.608913,16,False,10.05,2.02,False,3
2026-02-07T16:44:10.633066,16,False,8.45,-1.6,False,4
2026-02-07T16:44:10.655906,16,False,11.5,3.05,False,4
2026-02-07T16:44:10.682721,16,False,8.0,-3.5,False,5
2026-02-07T16:44:10.708966,16,False,7.37,-0.63,False,1
2026-02-07T16:44:10.742188,16,False,11.08,3.71,False,5
2026-02-07T16:44:10.773808,16,False,8.39,-2.69,False,5
2026-02-07T16:44:10.805056,16,False,12.24,3.85,False,2
2026-02-07T16:44:10.836597,16,False,10.48,-1.76,False,4
2026-02-07T16:44:10.869741,16,False,9.32,-1.16,False,1
2026-02-07T16:44:10.901801,16,False,7.87,-1.45,False,4
2026-02-07T16:44:10.928626,16,False,13.16,5.29,False,4
2026-02-07T16:44:10.951482,16,False,7.97,-5.19,False,5
2026-02-07T16:44:10.976465,16,False,9.06,1.09,False,5
2026-02-07T16:44:11.000219,16,False,7.23,-1.83,False,4
2026-02-07T16:44:11.027138,16,False,9.25,2.02,False,5
2026-02-07T16:44:11.058001,16,False,13.48,4.23,False,5
2026-02-07T16:44:11.088420,16,False,9.05,-4.43,False,1
2026-02-07T16:44:11.119257,16,False,9.07,0.02,False,3
2026-02-07T16:44:11.151558,16,False,6.67,-2.4,False,2
2026-02-07T16:44:11.182204,16,False,8.08,1.41,False,3
2026-02-07T16:44:11.212880,16,False,6.61,-1.47,False,1
2026-02-07T16:44:11.243424,16,False,10.56,3.95,False,1
2026-02-07T16:44:11.274826,16,False,13.88,3.32,False,4
2026-02-07T16:44:11.314805,16,False,11.73,-2.15,False,2
2026-02-07T16:44:11.365342,16,False,8.27,-3.46,False,5
2026-02-07T16:44:11.415776,16,False,7.12,-1.15,False,5
2026-02-07T16:44:11.455386,16,False,11.51,4.39,False,1
2026-02-07T16:44:11.489141,16,False,7.29,-4.22,False,4
2026-02-07T16:44:11.522117,16,False,13.09,5.8,False,2
2026-02-07T16:44:11.555557,16,False,10.9,-2.19,False,3
2026-02-07T16:44:11.588461,16,False,12.41,1.51,False,2
2026-02-07T16:44:11.620001,16,False,11.45,-0.96,False,5
2026-02-07T16:44:11.651529,16,False,12.52,1.07,False,3
2026-02-07T16:44:11.682562,16,False,7.39,-5.13,False,1
2026-02-07T16:44:11.715228,16,False,8.71,1.32,False,4
2026-02-07T16:44:11.748589,16,False,8.06,-0.65,False,3
2026-02-07T16:44:11.781248,16,False,8.83,0.77,False,2
2026-02-07T16:44:11.813152,16,False,6.95,-1.88,False,4
2026-02-07T16:44:11.843383,16,False,9.27,2.32,False,3
2026-02-07T16:44:11.873550,16,False,3.96,-5.31,False,4
2026-02-07T16:44:11.906645,16,False,8.33,4.37,False,3
2026-02-07T16:44:11.939832,16,False,6.87,-1.46,False,1
2026-02-07T16:44:11.971478,16,False,11.19,4.32,False,2
2026-02-07T16:44:12.003220,16,False,11.81,0.62,False,2
2026-02-07T16:44:12.035998,16,False,13.27,1.46,False,2
2026-02-07T16:44:12.067902,16,False,8.32,-4.95,False,2
2026-02-07T16:44:12.102202,16,False,7.44,-0.88,False,1
2026-02-07T16:44:12.135619,16,False,10.04,2.6,False,5
2026-02-07T16:44:12.167520,16,False,8.04,-2.0,False,5
2026-02-07T16:44:12.198432,16,False,12.44,4.4,False,1
2026-02-07T16:44:12.235720,16,False,7.9,-4.54,False,5
2026-02-07T16:44:12.280249,16,False,9.86,1.96,False,2
2026-02-07T16:44:12.319732,16,False,7.88,-1.98,False,5
2026-02-07T16:44:12.364929,16,False,11.1,3.22,False,3
2026-02-07T16:44:12.414445,16,False,11.79,0.69,False,1
2026-02-07T16:44:12.451658,16,False,7.87,-3.92,False,3
2026-02-07T16:44:12.478793,16,False,7.55,-0.32,False,1
2026-02-07T16:44:12.502410,16,False,7.58,0.03,False,1
2026-02-07T16:44:12.525396,16,False,7.85,0.27,False,4
2026-02-07T16:44:12.550787,16,False,9.7,1.85,False,5
2026-02-07T16:44:12.576675,16,False,7.05,-2.65,False,1
2026-02-07T16:44:12.602506,16,False,10.93,3.88,False,1
2026-02-07T16:44:12.625627,16,False,9.87,-1.06,False,1
2026-02-07T16:44:12.649970,16,False,9.36,-0.51,False,5
2026-02-07T16:44:12.673571,16,False,8.34,-1.02,False,3
2026-02-07T16:44:12.698240,16,False,9.26,0.92,False,1
2026-02-07T16:44:12.723910,16,False,8.52,-0.74,False,2
2026-02-07T16:44:12.750673,16,False,7.51,-1.01,False,3
2026-02-07T16:44:12.776851,16,False,8.97,1.46,False,3
2026-02-07T16:44:12.802651,16,False,11.62,2.65,False,5
2026-02-07T16:44:12.829182,16,False,11.34,-0.28,False,3
2026-02-07T16:44:12.854044,16,False,9.66,-1.68,False,2
2026-02-07T16:44:12.877251,16,False,8.58,-1.08,False,5
2026-02-07T16:44:12.899461,16,False,9.8,1.22,False,3
2026-02-07T16:44:12.919761,16,False,11.21,1.41,False,1
2026-02-07T16:44:12.940650,16,False,8.29,-2.92,False,4
2026-02-07T16:44:12.962097,16,False,8.52,0.23,False,5
2026-02-07T16:44:12.985628,16,False,7.09,-1.43,False,4
2026-02-07T16:44:13.006106,16,False,8.77,1.68,False,5
2026-02-07T16:44:13.028285,16,False,8.19,-0.58,False,5
2026-02-07T16:44:13.050909,16,False,7.48,-0.71,False,5
2026-02-07T16:44:13.073719,16,False,6.38,-1.1,False,4
2026-02-07T16:44:13.098121,16,False,14.07,7.69,False,5
2026-02-07T16:44:13.120704,16,False,11.21,-2.86,False,5
2026-02-07T16:44:13.143109,16,False,10.26,-0.95,False,2
2026-02-07T16:44:13.167695,16,False,9.27,-0.99,False,3
2026-02-07T16:44:13.192606,16,False,9.4,0.13,False,1
2026-02-07T16:44:13.216832,16,False,15.68,6.28,True,5
2026-02-07T16:44:13.239845,16,False,7.3,-8.38,False,4
2026-02-07T16:44:13.264791,16,False,10.67,3.37,False,1
2026-02-07T16:44:13.287435,16,False,6.5,-4.17,False,5
2026-02-07T16:44:13.312493,16,False,10.55,4.05,False,2
2026-02-07T16:44:13.347354,16,False,8.58,-1.97,False,1
2026-02-07T16:44:13.391560,16,False,5.54,-3.04,False,5
2026-02-07T16:44:13.431167,16,False,8.34,2.8,False,5
2026-02-07T16:44:13.467436,16,False,12.62,4.28,False,1
2026-02-07T16:44:13.495666,16,False,7.7,-4.92,False,2
2026-02-07T16:44:13.520644,16,False,9.65,1.95,False,1
2026-02-07T16:44:13.543440,16,False,6.73,-2.92,False,5
2026-02-07T16:44:13.569178,16,False,12.36,5.63,False,4
2026-02-07T16:44:13.593806,16,False,12.75,0.39,False,2
2026-02-07T16:44:13.617056,16,False,9.58,-3.17,False,2
2026-02-07T16:44:13.639333,16,False,6.45,-3.13,False,3
2026-02-07T16:44:13.662374,16,False,7.88,1.43,False,3
2026-02-07T16:44:13.683591,16,False,8.72,0.84,False,4
2026-02-07T16:44:13.704900,16,False,8.35,-0.37,False,5
2026-02-07T16:44:13.729978,16,False,7.9,-0.45,False,1
2026-02-07T16:44:13.752993,16,False,11.81,3.91,False,5
2026-02-07T16:44:13.774062,16,False,8.76,-3.05,False,1
2026-02-07T16:44:13.797686,16,False,7.95,-0.81,False,4
2026-02-07T16:44:13.823108,16,False,5.53,-2.42,False,3
2026-02-07T16:44:13.848952,16,False,11.52,5.99,False,5
2026-02-07T16:44:13.872851,16,False,10.63,-0.89,False,4
2026-02-07T16:44:13.897868,16,False,4.55,-6.08,False,4
2026-02-07T16:44:13.923321,16,False,10.15,5.6,False,1
2026-02-07T16:44:13.947105,16,False,9.44,-0.71,False,2
2026-02-07T16:44:13.969180,16,False,8.53,-0.91,False,4
2026-02-07T16:44:13.990082,16,False,11.16,2.63,False,3
2026-02-07T16:44:14.012739,16,False,9.14,-2.02,False,1
2026-02-07T16:44:14.037428,16,False,12.21,3.07,False,2
2026-02-07T16:44:14.064773,16,False,5.9,-6.31,False,4
2026-02-07T16:44:14.090484,16,False,11.74,5.84,False,3
2026-02-07T16:44:14.114400,16,False,8.82,-2.92,False,5
2026-02-07T16:44:14.137240,16,False,9.48,0.66,False,4
2026-02-07T16:44:14.159593,16,False,6.47,-3.01,False,2
2026-02-07T16:44:14.183483,16,False,9.27,2.8,False,4
2026-02-07T16:44:14.208538,16,False,10.23,0.96,False,4
2026-02-07T16:44:14.231237,16,False,11.69,1.46,False,2
2026-02-07T16:44:14.251637,16,False,11.38,-0.31,False,5
2026-02-07T16:44:14.271538,16,False,8.16,-3.22,False,5
2026-02-07T16:44:14.295419,16,False,6.38,-1.78,False,2
2026-02-07T16:44:14.320538,16,False,11.65,5.27,False,2
2026-02-07T16:44:14.345763,16,False,11.82,0.17,False,1
2026-02-07T16:44:14.368679,16,False,10.79,-1.03,False,3
2026-02-07T16:44:14.390713,16,False,7.73,-3.06,False,2
2026-02-07T16:44:14.410942,16,False,10.61,2.88,False,2
2026-02-07T16:44:14.432376,16,False,18.79,8.18,True,4
2026-02-07T16:44:14.452491,16,False,8.7,-10.09,False,1
2026-02-07T16:44:14.475109,16,False,14.63,5.93,False,5
2026-02-07T16:44:14.498525,16,False,9.68,-4.95,False,5
2026-02-07T16:44:14.526357,16,False,6.06,-3.62,False,5
2026-02-07T16:44:14.558235,16,False,7.59,1.53,False,5
2026-02-07T16:44:14.590593,16,False,12.84,5.25,False,3
2026-02-07T16:44:14.619832,16,False,16.41,3.57,True,4
2026-02-07T16:44:14.650059,16,False,5.05,-11.36,False,4
2026-02-07T16:44:14.680130,16,False,13.97,8.92,False,5
2026-02-07T16:44:14.709923,16,False,10.29,-3.68,False,1
2026-02-07T16:44:14.739645,16,False,10.87,0.58,False,2
2026-02-07T16:44:14.770170,16,False,11.47,0.6,False,4
2026-02-07T16:44:14.799291,16,False,7.88,-3.59,False,2
2026-02-07T16:44:14.830489,16,False,9.26,1.38,False,1
2026-02-07T16:44:14.858000,16,False,12.91,3.65,False,3
2026-02-07T16:44:14.882101,16,False,10.0,-2.91,False,5
2026-02-07T16:44:14.904359,16,False,11.04,1.04,False,3
2026-02-07T16:44:14.928073,16,False,6.81,-4.23,False,1
2026-02-07T16:44:14.953639,16,False,10.18,3.37,False,3
2026-02-07T16:44:14.984396,16,False,10.41,0.23,False,4
2026-02-07T16:44:15.016202,16,False,7.44,-2.97,False,2
2026-02-07T16:44:15.047880,16,False,13.27,5.83,False,2
2026-02-07T16:44:15.079432,16,False,6.44,-6.83,False,3
2026-02-07T16:44:15.109683,16,False,6.74,0.3,False,1
2026-02-07T16:44:15.141243,16,False,9.62,2.88,False,3
2026-02-07T16:44:15.172119,16,False,10.74,1.12,False,1
2026-02-07T16:44:15.203382,16,False,9.67,-1.07,False,5
2026-02-07T16:44:15.234710,16,False,11.16,1.49,False,2
2026-02-07T16:44:15.266714,16,False,6.17,-4.99,False,4
2026-02-07T16:44:15.314333,16,False,10.04,3.87,False,1
2026-02-07T16:44:15.368588,16,False,7.44,-2.6,False,5
2026-02-07T16:44:15.406483,16,False,8.7,1.26,False,2
2026-02-07T16:44:15.440878,16,False,10.86,2.16,False,5
2026-02-07T16:44:15.467841,16,False,8.19,-2.67,False,1
2026-02-07T16:44:15.491395,16,False,14.38,6.19,False,2
2026-02-07T16:44:15.515869,16,False,11.1,-3.28,False,1
2026-02-07T16:44:15.540088,16,False,7.89,-3.21,False,5
2026-02-07T16:44:15.570605,16,False,11.04,3.15,False,1
2026-02-07T16:44:15.605121,16,False,7.27,-3.77,False,5
2026-02-07T16:44:15.638013,16,False,7.01,-0.26,False,1
2026-02-07T16:44:15.671957,16,False,5.69,-1.32,False,1
2026-02-07T16:44:15.705920,16,False,7.63,1.94,False,3
2026-02-07T16:44:15.737927,16,False,11.32,3.69,False,5
2026-02-07T16:44:15.765286,16,False,15.44,4.12,True,5
2026-02-07T16:44:15.787297,16,False,7.95,-7.49,False,3
2026-02-07T16:44:15.811792,16,False,7.96,0.01,False,5
2026-02-07T16:44:15.837411,16,False,9.63,1.67,False,2
2026-02-07T16:44:15.865951,16,False,14.92,5.29,False,3
2026-02-07T16:44:15.899224,16,False,9.66,-5.26,False,5
2026-02-07T16:44:15.930796,16,False,5.62,-4.04,False,2
2026-02-07T16:44:15.961542,16,False,14.84,9.22,False,5
2026-02-07T16:44:15.993846,16,False,10.76,-4.08,False,1
2026-02-07T16:44:16.024954,16,False,8.6,-2.16,False,4
2026-02-07T16:44:16.055566,16,False,5.59,-3.01,False,2
2026-02-07T16:44:16.089760,16,False,8.17,2.58,False,4
2026-02-07T16:44:16.121790,16,False,9.68,1.51,False,5
2026-02-07T16:44:16.152861,16,False,9.26,-0.42,False,2
2026-02-07T16:44:16.185846,16,False,11.18,1.92,False,1
2026-02-07T16:44:16.217388,16,False,7.92,-3.26,False,4
2026-02-07T16:44:16.248729,16,False,8.79,0.87,False,5
2026-02-07T16:44:16.279550,16,False,7.5,-1.29,False,1
2026-02-07T16:44:16.311361,16,False,9.28,1.78,False,1
2026-02-07T16:44:16.342613,16,False,12.15,2.87,False,2
2026-02-07T16:44:16.372543,16,False,9.58,-2.57,False,3
2026-02-07T16:44:16.402545,16,False,10.52,0.94,False,3
2026-02-07T16:44:16.434322,16,False,10.22,-0.3,False,4
2026-02-07T16:44:16.465638,16,False,7.44,-2.78,False,3
2026-02-07T16:44:16.498639,16,False,13.45,6.01,False,5
2026-02-07T16:44:16.525079,16,False,13.14,-0.31,False,4
2026-02-07T16:44:16.551318,16,False,9.33,-3.81,False,1
2026-02-07T16:44:16.575171,16,False,9.41,0.08,False,2
2026-02-07T16:44:16.599494,16,False,14.79,5.38,False,4
2026-02-07T16:44:16.622601,16,False,11.0,-3.79,False,5
2026-02-07T16:44:16.646156,16,False,9.57,-1.43,False,4
2026-02-07T16:44:16.668975,16,False,6.92,-2.65,False,1
2026-02-07T16:44:16.692450,16,False,10.67,3.75,False,3
2026-02-07T16:44:16.718323,16,False,12.03,1.36,False,2
2026-02-07T16:44:16.742526,16,False,9.66,-2.37,False,5
2026-02-07T16:44:16.765233,16,False,12.14,2.48,False,2
2026-02-07T16:44:16.785607,16,False,10.8,-1.34,False,2
2026-02-07T16:44:16.805582,16,False,8.83,-1.97,False,5
2026-02-07T16:44:16.829001,16,False,8.24,-0.59,False,2
2026-02-07T16:44:16.854015,16,False,9.7,1.46,False,3
2026-02-07T16:44:16.877596,16,False,8.58,-1.12,False,5
2026-02-07T16:44:16.901181,16,False,10.63,2.05,False,3
2026-02-07T16:44:16.923073,16,False,7.63,-3.0,False,4
2026-02-07T16:44:16.965784,16,False,5.47,-2.16,False,2
2026-02-07T16:44:17.018162,16,False,9.51,4.04,False,5
2026-02-07T16:44:17.059937,16,False,5.46,-4.05,False,2
2026-02-07T16:44:17.099664,16,False,8.88,3.42,False,4
2026-02-07T16:44:17.137536,16,False,10.45,1.57,False,5
2026-02-07T16:44:17.170713,16,False,10.42,-0.03,False,3
2026-02-07T16:44:17.198395,16,False,10.93,0.51,False,2
2026-02-07T16:44:17.221650,16,False,9.15,-1.78,False,4
2026-02-07T16:44:17.242728,16,False,9.06,-0.09,False,2
2026-02-07T16:44:17.263802,16,False,9.93,0.87,False,1
2026-02-07T16:44:17.289252,16,False,9.48,-0.45,False,5
2026-02-07T16:44:17.325487,16,False,8.94,-0.54,False,5
2026-02-07T16:44:17.367717,16,False,7.29,-1.65,False,4
2026-02-07T16:44:17.401046,16,False,9.75,2.46,False,3
2026-02-07T16:44:17.432485,16,False,12.32,2.57,False,5
2026-02-07T16:44:17.457011,16,False,9.23,-3.09,False,1
2026-02-07T16:44:17.482957,16,False,12.3,3.07,False,3
2026-02-07T16:44:17.509562,16,False,6.98,-5.32,False,3
2026-02-07T16:44:17.534575,16,False,8.78,1.8,False,2
2026-02-07T16:44:17.559421,16,False,10.88,2.1,False,4
2026-02-07T16:44:17.590759,16,False,8.23,-2.65,False,3
2026-02-07T16:44:17.620584,16,False,12.39,4.16,False,1
2026-02-07T16:44:17.650770,16,False,11.01,-1.38,False,5
2026-02-07T16:44:17.680950,16,False,8.37,-2.64,False,1
2026-02-07T16:44:17.712681,16,False,12.92,4.55,False,3
2026-02-07T16:44:17.740065,16,False,9.1,-3.82,False,3
2026-02-07T16:44:17.766322,16,False,7.43,-1.67,False,4
2026-02-07T16:44:17.790485,16,False,9.65,2.22,False,5
2026-02-07T16:44:17.812913,16,False,11.72,2.07,False,3
2026-02-07T16:44:17.836346,16,False,9.13,-2.59,False,4
2026-02-07T16:44:17.859798,16,False,12.02,2.89,False,1
2026-02-07T16:44:17.885906,16,False,7.86,-4.16,False,4
2026-02-07T16:44:17.911386,16,False,4.86,-3.0,False,2
2026-02-07T16:44:17.935646,16,False,12.25,7.39,False,1
2026-02-07T16:44:17.958982,16,False,10.22,-2.03,False,4
2026-02-07T16:44:17.985985,16,False,7.82,-2.4,False,3
2026-02-07T16:44:18.016115,16,False,10.41,2.59,False,1
2026-02-07T16:44:18.044312,16,False,10.61,0.2,False,4
2026-02-07T16:44:18.072313,16,False,12.42,1.81,False,4
2026-02-07T16:44:18.103306,16,False,7.88,-4.54,False,2
2026-02-07T16:44:18.134040,16,False,8.9,1.02,False,4
2026-02-07T16:44:18.165214,16,False,13.8,4.9,False,1
2026-02-07T16:44:18.199848,16,False,14.8,1.0,False,5
2026-02-07T16:44:18.248522,16,False,8.05,-6.75,False,5
2026-02-07T16:44:18.299164,16,False,9.69,1.64,False,3
2026-02-07T16:44:18.333217,16,False,11.75,2.06,False,2
2026-02-07T16:44:18.363723,16,False,7.75,-4.0,False,5
2026-02-07T16:44:18.390277,16,False,9.76,2.01,False,3
2026-02-07T16:44:18.415366,16,False,7.85,-1.91,False,4
2026-02-07T16:44:18.440744,16,False,11.26,3.41,False,5
2026-02-07T16:44:18.465929,16,False,13.67,2.41,False,4
2026-02-07T16:44:18.493678,16,False,5.55,-8.12,False,4
2026-02-07T16:44:18.526502,16,False,10.41,4.86,False,4
2026-02-07T16:44:18.557360,16,False,9.29,-1.12,False,3
2026-02-07T16:44:18.588112,16,False,10.36,1.07,False,1
2026-02-07T16:44:18.618289,16,False,8.11,-2.25,False,4
2026-02-07T16:44:18.652695,16,False,10.08,1.97,False,3
2026-02-07T16:44:18.691003,16,False,7.6,-2.48,False,2
2026-02-07T16:44:18.733879,16,False,12.8,5.2,False,2
2026-02-07T16:44:18.767256,16,False,9.54,-3.26,False,2
2026-02-07T16:44:18.800519,16,False,13.01,3.47,False,3
2026-02-07T16:44:18.827461,16,False,6.47,-6.54,False,1
2026-02-07T16:44:18.854374,16,False,7.85,1.38,False,3
2026-02-07T16:44:18.881222,16,False,4.86,-2.99,False,1
2026-02-07T16:44:18.906933,16,False,9.26,4.4,False,2
2026-02-07T16:44:18.931620,16,False,9.28,0.02,False,1
2026-02-07T16:44:18.957379,16,False,7.54,-1.74,False,2
2026-02-07T16:44:18.981989,16,False,8.15,0.61,False,2
2026-02-07T16:44:19.004933,16,False,10.64,2.49,False,1
2026-02-07T16:44:19.027122,16,False,9.85,-0.79,False,5
2026-02-07T16:44:19.050433,16,False,10.09,0.24,False,4
2026-02-07T16:44:19.073225,16,False,11.13,1.04,False,3
2026-02-07T16:44:19.100752,16,False,14.25,3.12,False,1
2026-02-07T16:44:19.126715,16,False,8.97,-5.28,False,5
2026-02-07T16:44:19.152746,16,False,12.16,3.19,False,4
2026-02-07T16:44:19.179403,16,False,8.19,-3.97,False,5
2026-02-07T16:44:19.204853,16,False,8.19,0.0,False,5
2026-02-07T16:44:19.229847,16,False,10.3,2.11,False,5
2026-02-07T16:44:19.253968,16,False,6.09,-4.21,False,2
2026-02-07T16:44:19.276200,16,False,17.92,11.83,True,5
2026-02-07T16:44:19.298669,16,False,9.18,-8.74,False,1
2026-02-07T16:44:19.320472,16,False,10.56,1.38,False,1
2026-02-07T16:44:19.339847,16,False,9.83,-0.73,False,1
2026-02-07T16:44:19.366550,16,False,9.13,-0.7,False,2
2026-02-07T16:44:19.391798,16,False,9.38,0.25,False,4
2026-02-07T16:44:19.416293,16,False,9.24,-0.14,False,1
2026-02-07T16:44:19.440137,16,False,9.39,0.15,False,2
2026-02-07T16:44:19.463102,16,False,6.63,-2.76,False,1
2026-02-07T16:44:19.487439,16,False,10.59,3.96,False,3
2026-02-07T16:44:19.515201,16,False,11.47,0.88,False,5
2026-02-07T16:44:19.554198,16,False,6.48,-4.99,False,1
2026-02-07T16:44:19.608824,16,False,13.22,6.74,False,4
2026-02-07T16:44:19.650700,16,False,7.96,-5.26,False,5
2026-02-07T16:44:19.678697,16,False,7.62,-0.34,False,4
2026-02-07T16:44:19.705002,16,False,10.86,3.24,False,1
2026-02-07T16:44:19.729360,16,False,9.34,-1.52,False,3
2026-02-07T16:44:19.753271,16,False,7.95,-1.39,False,2
